Date,Open,High,Low,Close,Adj Close,Volume
2021-02-23,221.899994,224.449997,215.050003,215.949997,205.986313,17672256
2021-02-24,217.850006,220.399994,214.000000,217.449997,207.417114,6433827
2021-02-25,220.000000,227.500000,220.000000,225.449997,215.048004,17937939
2021-02-26,220.000000,224.149994,214.600006,218.750000,208.657135,19284396
2021-03-01,222.000000,224.199997,216.850006,222.350006,212.091034,13980146
2021-03-02,224.250000,235.500000,223.250000,229.000000,218.434204,26294462
2021-03-03,231.100006,251.000000,229.500000,248.000000,236.557571,45419012
2021-03-04,245.000000,250.649994,242.100006,243.449997,232.217484,30352656
2021-03-05,243.000000,243.850006,227.100006,231.600006,220.914246,21577834
2021-03-08,235.500000,239.949997,229.500000,230.550003,219.912689,15071376
2021-03-09,233.000000,240.000000,222.149994,229.500000,218.911148,20997017
2021-03-10,231.649994,234.449997,226.399994,230.199997,219.578842,11706744
2021-03-12,232.449997,234.699997,222.500000,224.050003,213.712601,12893118
2021-03-15,224.949997,224.949997,212.750000,218.149994,208.084808,16220050
2021-03-16,219.500000,226.000000,218.399994,222.550003,212.281799,17944645
2021-03-17,222.949997,223.750000,213.500000,214.800003,204.889389,17070297
2021-03-18,217.449997,220.199997,211.199997,214.850006,204.937088,17966016
2021-03-19,212.500000,218.000000,207.750000,215.250000,205.318619,26324176
2021-03-22,216.750000,218.250000,212.199997,213.250000,203.410904,15774618
2021-03-23,214.350006,216.000000,211.149994,212.750000,202.933960,16778279
2021-03-24,212.000000,212.399994,202.000000,203.199997,193.824585,16996355
2021-03-25,203.500000,203.899994,193.600006,195.600006,186.575241,21311729
2021-03-26,198.699997,202.649994,196.600006,197.949997,188.816818,14934595
2021-03-30,201.000000,201.000000,193.100006,196.050003,187.004486,10655953
2021-03-31,196.000000,201.149994,193.199997,196.500000,187.433716,13580819
2021-04-01,200.050003,205.500000,196.300003,204.649994,195.207687,14256246
2021-04-05,204.000000,204.800003,190.100006,193.399994,184.476730,15741065
2021-04-06,194.500000,197.600006,192.350006,195.149994,186.145996,8314592
2021-04-07,196.199997,198.399994,194.449997,195.699997,186.670639,9593988
2021-04-08,196.800003,197.300003,190.600006,191.250000,182.425949,15539748
2021-04-09,190.600006,195.600006,188.899994,192.250000,183.379807,14452759
2021-04-12,186.500000,186.899994,166.550003,168.600006,160.820999,23457223
2021-04-13,172.000000,173.399994,166.500000,171.850006,163.921051,16528864
2021-04-15,169.100006,171.699997,161.100006,164.949997,157.339386,19875117
2021-04-16,166.000000,168.500000,164.000000,165.800003,158.150192,12193525
2021-04-19,156.199997,162.649994,154.199997,160.850006,153.428574,19449239
2021-04-20,163.800003,168.000000,163.000000,165.100006,157.482483,14995164
2021-04-22,170.000000,185.699997,169.250000,176.949997,168.785736,60072483
2021-04-23,176.050003,179.000000,173.350006,177.100006,168.928818,14258664
2021-04-26,179.600006,181.399994,174.100006,179.250000,170.979614,10635194
2021-04-27,179.000000,183.149994,177.000000,181.949997,173.555038,11959297
2021-04-28,184.699997,192.000000,183.100006,186.800003,178.181274,22377763
2021-04-29,188.649994,189.899994,181.300003,182.050003,173.650436,11675404
2021-04-30,178.000000,186.199997,177.199997,181.050003,172.696564,10062923
2021-05-03,178.899994,180.350006,176.000000,178.100006,169.882675,7619725
2021-05-04,180.000000,187.300003,176.850006,178.000000,169.787277,14744076
2021-05-05,180.000000,181.300003,177.300003,179.550003,171.265778,6303970
2021-05-06,181.199997,181.399994,174.649994,176.600006,168.451889,7682028
2021-05-07,178.199997,181.949997,177.500000,179.800003,171.504242,9329070
2021-05-10,181.250000,188.100006,179.800003,186.800003,178.181274,13752149
2021-05-11,183.500000,189.600006,182.199997,184.899994,176.368927,13113112
2021-05-12,186.500000,192.949997,184.500000,187.699997,179.039749,14808531
2021-05-14,190.000000,190.550003,182.100006,183.800003,175.319687,12309820
2021-05-17,185.350006,188.649994,184.350006,187.699997,179.039749,8300469
2021-05-18,189.399994,194.699997,189.000000,191.850006,182.998276,11282907
2021-05-19,192.649994,194.800003,190.550003,193.250000,184.333664,9321102
2021-05-20,197.449997,216.449997,192.500000,209.250000,199.595444,78804626
2021-05-21,214.000000,221.800003,212.100006,215.500000,205.557083,33200501
2021-05-24,217.800003,222.000000,215.649994,217.250000,207.226334,15898896
2021-05-25,219.449997,219.949997,213.850006,214.899994,204.984756,9973246
2021-05-26,215.149994,227.000000,215.050003,224.600006,214.237213,26738139
2021-05-27,225.600006,226.449997,221.699997,225.649994,215.238770,13495571
2021-05-28,219.949997,229.899994,217.600006,223.550003,222.093842,21460043
2021-05-31,223.199997,232.699997,220.000000,223.949997,222.491226,20839252
2021-06-01,223.199997,230.300003,219.600006,221.699997,220.255875,14391701
2021-06-02,223.000000,227.899994,221.500000,226.949997,225.471680,11855895
2021-06-03,229.199997,235.600006,228.100006,228.800003,227.309631,21409932
2021-06-04,229.899994,272.750000,227.750000,261.350006,259.647614,67011564
2021-06-07,263.500000,263.700012,246.399994,247.800003,246.185883,29597092
2021-06-08,249.199997,256.799988,246.050003,251.899994,250.259155,20919172
2021-06-09,253.500000,275.500000,253.500000,262.149994,260.442383,62583362
2021-06-10,265.899994,296.799988,264.200012,285.399994,283.540955,97024320
2021-06-11,279.600006,294.799988,278.000000,287.350006,285.478241,49445404
2021-06-14,288.000000,304.000000,282.649994,298.500000,296.555634,48702821
2021-06-15,301.200012,312.450012,300.100006,308.500000,306.490479,35149128
2021-06-16,312.500000,313.700012,292.450012,298.799988,296.853668,53473706
2021-06-17,294.000000,301.500000,281.200012,283.700012,281.852051,31084828
2021-06-18,286.950012,288.799988,268.350006,278.899994,277.083282,31340003
2021-06-21,271.500000,283.600006,268.799988,276.899994,275.096313,20934373
2021-06-22,280.000000,288.799988,273.649994,275.549988,273.755096,22210816
2021-06-23,279.000000,279.000000,266.549988,268.149994,266.403320,18009719
2021-06-24,270.500000,272.500000,263.000000,264.450012,262.727417,16563299
2021-06-25,267.600006,276.399994,263.600006,271.399994,269.632141,20318301
2021-06-28,273.000000,278.000000,266.700012,268.149994,266.403320,15410694
2021-06-29,270.000000,270.899994,262.000000,264.000000,262.280334,12229932
2021-06-30,266.500000,266.600006,259.850006,261.049988,259.349548,12251463
2021-07-01,261.049988,263.399994,259.000000,260.049988,258.356079,8617436
2021-07-02,261.500000,266.049988,259.149994,260.000000,258.306396,9856883
2021-07-05,262.000000,276.700012,260.149994,272.399994,270.625610,29041847
2021-07-06,271.450012,271.950012,261.000000,262.250000,260.541748,11242988
2021-07-07,264.200012,265.649994,258.450012,262.950012,261.237213,8436396
2021-07-08,262.950012,266.649994,260.399994,261.649994,259.945648,6367701
2021-07-09,260.649994,271.600006,260.399994,269.450012,267.694855,10767101
2021-07-12,271.899994,275.000000,267.000000,270.850006,269.085724,10232579
2021-07-13,273.000000,281.000000,269.049988,279.250000,277.431000,19702478
2021-07-14,281.000000,284.850006,269.250000,270.450012,268.688354,25403032
2021-07-15,271.100006,272.000000,265.049988,266.100006,264.366669,8093199
2021-07-16,266.200012,277.000000,266.200012,275.549988,273.755096,13898164
2021-07-19,273.000000,278.799988,268.500000,270.850006,269.085724,10581170
2021-07-20,270.850006,276.899994,264.049988,265.950012,264.217651,11904710
2021-07-22,273.000000,279.000000,272.000000,275.200012,273.407410,15150875
2021-07-23,277.000000,285.000000,272.200012,283.649994,281.802338,17446328
2021-07-26,284.000000,297.799988,283.000000,285.149994,283.292572,39988986
2021-07-27,286.000000,289.850006,275.399994,277.399994,275.593048,17151955
2021-07-28,278.149994,282.399994,269.399994,273.899994,272.115845,23067513
2021-07-29,275.649994,285.000000,271.000000,280.750000,278.921234,23658987
2021-07-30,282.200012,285.149994,274.649994,275.450012,273.655762,12940645
2021-08-02,277.950012,291.500000,276.500000,287.000000,285.130524,23615481
2021-08-03,287.000000,289.600006,283.399994,285.299988,283.441589,12299897
2021-08-04,286.000000,291.500000,270.100006,271.149994,269.383759,22491946
2021-08-05,272.850006,274.200012,264.000000,270.250000,268.489624,13995261
2021-08-06,272.000000,277.399994,269.200012,271.100006,269.334106,9301028
2021-08-09,272.200012,274.399994,266.500000,267.399994,265.658203,6181910
2021-08-10,267.950012,269.049988,248.600006,252.850006,251.202988,12943899
2021-08-11,253.949997,257.350006,239.000000,246.949997,245.341400,22047835
2021-08-12,248.550003,254.300003,246.000000,248.350006,246.732300,10777678
2021-08-13,248.500000,253.899994,247.000000,249.649994,248.023819,8857533
2021-08-16,249.699997,256.950012,248.100006,254.350006,252.693207,9199799
2021-08-17,254.649994,256.799988,247.500000,248.949997,247.328384,9360121
2021-08-18,250.600006,254.500000,239.199997,241.350006,239.777893,17137291
2021-08-20,237.000000,241.899994,221.199997,224.149994,222.689911,18756243
2021-08-23,227.000000,229.449997,216.550003,218.750000,217.325104,17799352
2021-08-24,220.000000,228.949997,217.050003,224.899994,223.435028,15593873
2021-08-25,225.899994,231.850006,222.100006,223.350006,221.895142,13876034
2021-08-26,223.600006,225.750000,217.250000,219.000000,217.573471,11691183
2021-08-27,220.000000,222.899994,217.600006,220.000000,218.566956,10928336
2021-08-30,221.250000,229.699997,221.250000,227.949997,226.465164,12902299
2021-08-31,228.600006,228.899994,221.550003,224.000000,222.540894,11480181
2021-09-01,224.600006,236.199997,223.199997,232.100006,230.588150,19309370
2021-09-02,233.199997,238.000000,230.350006,232.800003,231.283585,14301236
2021-09-03,232.699997,234.600006,229.399994,230.649994,229.147583,8513837
2021-09-06,231.850006,233.800003,230.000000,231.100006,229.594666,5568369
2021-09-07,231.500000,232.500000,225.500000,226.350006,224.875595,6348632
2021-09-08,227.000000,231.000000,226.600006,229.750000,228.253448,5538355
2021-09-09,229.449997,229.800003,226.500000,227.449997,225.968430,3497141
2021-09-13,227.000000,229.699997,224.600006,228.949997,227.458649,5561542
2021-09-14,230.000000,240.350006,229.600006,239.300003,237.741241,11315150
2021-09-15,240.449997,244.250000,235.000000,235.750000,234.214371,16978025
2021-09-16,236.500000,249.899994,235.199997,241.850006,240.274628,15679635
2021-09-17,243.000000,243.949997,228.000000,228.750000,227.259964,18478246
2021-09-20,228.449997,228.449997,214.000000,215.600006,214.195618,12584957
2021-09-21,216.500000,218.000000,207.050003,208.449997,207.092194,16813773
2021-09-22,209.750000,224.600006,209.750000,220.899994,219.461090,22508959
2021-09-23,224.000000,232.000000,223.449997,229.649994,228.154099,13913161
2021-09-24,230.800003,238.199997,221.500000,225.850006,224.378860,17837943
2021-09-27,228.000000,234.449997,226.100006,233.000000,231.482269,14420076
2021-09-28,234.149994,235.300003,223.949997,226.399994,224.925262,19014155
2021-09-29,224.500000,233.300003,222.550003,228.550003,227.061264,13968909
2021-09-30,230.000000,236.500000,229.000000,231.649994,230.141068,13006778
2021-10-01,230.949997,235.449997,227.500000,234.449997,232.922821,10799645
2021-10-04,237.000000,244.000000,235.449997,239.300003,237.741241,15783399
2021-10-05,239.300003,246.000000,235.600006,241.850006,240.274628,12417221
2021-10-06,243.199997,254.300003,239.449997,241.399994,239.827560,35251840
2021-10-07,243.699997,250.000000,242.649994,243.300003,241.715195,11208065
2021-10-08,245.100006,247.899994,239.550003,240.899994,239.330811,6074920
2021-10-11,241.699997,246.399994,240.850006,241.800003,240.224960,5918018
2021-10-12,241.000000,242.949997,235.100006,238.449997,236.896774,6831448
2021-10-13,239.649994,242.850006,235.500000,236.300003,234.760788,6857319
2021-10-14,238.500000,242.000000,236.600006,237.500000,235.952957,8423796
2021-10-18,240.500000,250.699997,240.500000,248.050003,246.434250,15087621
2021-10-19,251.100006,264.649994,248.500000,252.850006,251.202988,40939521
2021-10-20,253.449997,255.300003,244.550003,246.550003,244.944016,19573106
2021-10-21,248.000000,253.399994,243.350006,249.199997,247.576752,17067831
2021-10-22,247.000000,247.250000,224.000000,229.750000,228.253448,33907972
2021-10-25,230.100006,232.750000,212.500000,220.500000,219.063705,14131308
2021-10-26,222.500000,229.899994,222.500000,228.199997,226.713547,9347833
2021-10-27,229.699997,230.449997,221.100006,222.149994,220.702942,9426306
2021-10-28,222.350006,223.500000,209.050003,210.300003,208.930145,19285631
2021-10-29,212.750000,221.600006,210.850006,216.800003,215.387802,20090669
2021-11-01,218.199997,220.850006,215.050003,219.050003,217.623154,9910442
2021-11-02,220.050003,228.500000,219.250000,224.949997,223.484711,14060153
2021-11-03,226.100006,227.550003,223.000000,225.050003,223.584061,7578026
2021-11-04,226.250000,226.850006,225.600006,226.100006,224.627228,1335591
2021-11-08,228.000000,234.000000,226.600006,233.149994,231.631287,10292899
2021-11-09,234.000000,248.449997,233.350006,243.649994,242.062897,22506548
2021-11-10,240.500000,258.500000,238.949997,245.350006,243.751831,38061787
2021-11-11,245.399994,246.399994,236.050003,236.899994,235.356873,9469906
2021-11-12,235.000000,235.649994,226.000000,230.149994,228.650833,14611999
2021-11-15,231.350006,232.850006,225.100006,226.449997,224.974945,5285907
2021-11-16,227.000000,228.750000,221.000000,222.649994,221.199692,6878931
2021-11-17,222.000000,222.250000,217.850006,218.350006,216.927704,7523568
2021-11-18,219.399994,220.100006,213.000000,216.050003,214.642685,7439727
2021-11-22,217.199997,218.300003,201.449997,204.649994,203.316940,13701686
2021-11-23,204.649994,217.500000,203.250000,216.300003,214.891068,12537358
2021-11-24,218.250000,221.000000,213.550003,214.800003,213.400833,12066341
2021-11-25,215.000000,230.100006,212.100006,226.649994,225.173630,35160187
2021-11-26,224.550003,259.799988,224.550003,246.550003,244.944016,111007803
2021-11-29,243.800003,245.199997,228.600006,230.899994,229.395950,21212402
2021-11-30,230.500000,241.000000,227.100006,229.000000,227.508331,17289468
2021-12-01,231.449997,252.000000,228.850006,250.500000,248.868286,44777313
2021-12-02,252.100006,259.850006,245.399994,256.399994,254.729843,45482433
2021-12-03,256.899994,265.950012,252.800003,256.450012,254.779541,43017258
2021-12-06,255.000000,256.799988,242.500000,243.750000,242.162247,22230305
2021-12-07,248.000000,259.500000,244.699997,246.899994,245.291733,35118683
2021-12-08,250.199997,254.000000,247.199997,250.850006,249.216003,15501651
2021-12-09,253.000000,255.250000,246.850006,250.949997,249.315353,19470970
2021-12-10,253.000000,264.000000,251.300003,258.799988,257.114197,29214619
2021-12-13,265.000000,269.000000,258.000000,259.600006,257.909027,20820212
2021-12-14,257.000000,268.000000,255.149994,264.149994,262.429352,19472605
2021-12-15,267.000000,274.000000,263.000000,264.950012,263.224182,35326252
2021-12-16,279.000000,279.000000,248.649994,254.000000,252.345490,107553662
2021-12-17,252.949997,252.949997,215.899994,233.149994,231.631287,102842145
2021-12-20,225.000000,230.399994,212.399994,217.550003,216.132919,32523994
2021-12-21,222.000000,225.949997,217.149994,218.399994,216.977371,20020354
2021-12-22,220.800003,225.000000,219.000000,222.750000,221.299042,14919319
2021-12-23,225.000000,227.449997,223.250000,224.100006,222.640259,10144336
2021-12-24,225.199997,225.649994,218.100006,219.750000,218.318588,9347934
2021-12-27,219.000000,219.000000,212.550003,217.000000,215.586502,10419801
2021-12-28,217.550003,222.550003,217.550003,220.199997,218.765656,7755553
2021-12-29,220.250000,221.800003,215.800003,216.949997,215.536819,8430706
2021-12-30,216.949997,219.199997,211.550003,212.850006,211.463531,18879279
2021-12-31,215.899994,219.649994,215.250000,218.000000,216.579987,19202045
2022-01-03,218.000000,222.300003,217.250000,220.949997,219.510773,11349609
2022-01-04,222.050003,223.399994,215.649994,217.750000,216.331619,14478268
2022-01-05,217.850006,218.899994,215.000000,216.699997,215.288452,11798557
2022-01-06,215.899994,223.300003,214.250000,221.800003,220.355240,15442394
2022-01-07,223.449997,225.100006,218.199997,220.350006,218.914688,11256436
2022-01-10,221.399994,228.649994,220.500000,226.300003,224.825928,16021265
2022-01-11,225.000000,226.300003,220.600006,221.250000,219.808807,7888730
2022-01-12,222.449997,223.800003,219.500000,220.699997,219.262390,5935492
2022-01-13,222.000000,223.449997,220.050003,220.550003,219.113373,5963493
2022-01-14,220.500000,222.899994,219.500000,221.699997,220.255875,4440060
2022-01-17,222.000000,224.250000,220.649994,222.550003,221.100342,6120556
2022-01-18,223.250000,227.699997,220.500000,221.350006,219.908173,11444707
2022-01-19,221.350006,221.899994,217.500000,218.800003,217.374771,7581698
2022-01-20,219.500000,222.399994,218.100006,218.800003,217.374771,6354859
2022-01-21,218.800003,222.899994,217.100006,220.100006,218.666306,9712544
2022-01-24,220.199997,221.250000,207.100006,209.250000,207.886978,9229234
2022-01-25,208.600006,214.899994,204.800003,213.350006,211.960281,10126912
2022-01-27,209.949997,212.500000,203.800003,208.449997,207.092194,9915177
2022-01-28,210.800003,218.000000,210.199997,211.250000,209.873947,10828747
2022-01-31,214.699997,214.699997,209.750000,210.699997,209.327530,6242696
2022-02-01,213.500000,216.500000,209.350006,213.899994,212.506683,7754153
2022-02-02,215.350006,221.000000,215.149994,219.550003,218.119888,8096886
2022-02-03,220.000000,222.750000,218.550003,219.500000,218.070221,7967823
2022-02-04,219.800003,221.699997,213.550003,214.350006,212.953766,7621080
2022-02-07,215.149994,216.250000,208.149994,209.100006,207.737961,7733436
2022-02-08,210.000000,211.199997,195.699997,197.399994,196.114166,17061964
2022-02-09,199.000000,207.899994,194.000000,206.649994,205.303909,13045603
2022-02-10,206.600006,208.699997,201.800003,205.399994,204.062057,10956644
2022-02-11,202.000000,206.699997,196.899994,197.850006,196.561249,8838265
2022-02-14,194.500000,194.500000,182.050003,183.050003,181.857651,13348047
2022-02-15,185.699997,189.949997,181.600006,189.199997,187.967575,10180245
2022-02-16,192.050003,194.449997,189.699997,191.300003,190.053909,5834755
2022-02-17,193.000000,193.949997,188.500000,189.600006,188.364990,5377869
2022-02-18,188.000000,189.149994,183.750000,184.500000,183.298203,4329626
2022-02-21,182.000000,191.600006,160.250000,166.300003,165.216751,32829709
2022-02-22,158.000000,174.000000,154.000000,167.800003,166.706985,52925974
2022-02-23,170.949997,172.750000,161.050003,162.750000,161.689880,16990839
2022-02-24,152.000000,156.000000,135.399994,148.550003,147.582367,48408123
2022-02-25,154.899994,157.350006,143.300003,148.649994,147.681717,36518681
2022-02-28,144.000000,151.699997,144.000000,149.899994,148.923569,20215109
2022-03-02,148.500000,156.500000,147.100006,151.550003,150.562836,16912604
2022-03-03,155.000000,156.250000,151.350006,152.350006,151.357620,10495935
2022-03-04,155.050003,155.199997,144.199997,145.199997,144.254181,16972222
2022-03-07,143.000000,143.000000,133.399994,135.600006,134.716736,20165694
2022-03-08,135.100006,139.649994,130.199997,135.250000,134.369003,20319257
2022-03-09,137.800003,152.500000,136.250000,150.300003,149.320969,31075108
2022-03-10,155.000000,156.000000,147.100006,149.449997,148.476501,20835892
2022-03-11,148.750000,153.399994,147.699997,150.949997,149.966736,13364872
2022-03-14,151.750000,152.000000,146.750000,150.399994,149.420319,11089162
2022-03-15,153.649994,169.550003,152.350006,156.350006,155.331573,50389320
2022-03-16,158.500000,160.550003,155.100006,156.899994,155.877975,15068574
2022-03-17,159.300003,162.000000,158.550003,161.100006,160.050629,14550814
2022-03-21,162.699997,163.000000,156.550003,157.300003,156.275375,7941998
2022-03-22,157.300003,157.449997,152.600006,154.449997,153.443939,8528232
2022-03-23,157.000000,159.199997,155.100006,155.800003,154.785141,8586108
2022-03-24,154.500000,158.899994,153.649994,157.600006,156.573425,9488721
2022-03-25,158.449997,159.800003,155.199997,155.850006,154.834824,6624515
2022-03-28,156.250000,156.449997,152.699997,153.449997,152.450455,7278727
2022-03-29,154.350006,164.399994,153.699997,160.100006,159.057144,27237028
2022-03-30,161.600006,163.250000,159.050003,160.199997,159.156479,9335653
2022-03-31,160.500000,161.399994,157.000000,157.800003,156.772125,11707985
2022-04-01,158.000000,168.199997,157.449997,167.100006,166.011551,21072487
2022-04-04,166.300003,174.899994,166.300003,173.300003,172.171158,16954685
2022-04-05,174.149994,180.850006,173.300003,178.550003,177.386963,18215827
2022-04-06,176.949997,183.100006,175.500000,178.399994,177.237930,13375585
2022-04-07,178.100006,183.350006,175.149994,176.300003,175.151611,13799527
2022-04-08,177.199997,177.750000,172.000000,172.399994,171.277008,8044774
2022-04-11,170.000000,174.850006,170.000000,172.949997,171.823425,6119757
2022-04-12,171.800003,173.199997,165.350006,167.100006,166.011551,9101104
2022-04-13,168.399994,169.699997,165.800003,166.350006,165.266434,5345047
2022-04-18,164.350006,164.750000,159.300003,161.850006,160.795746,6964142
2022-04-19,163.000000,164.250000,154.000000,157.149994,156.126343,7690575
2022-04-20,157.949997,160.399994,155.350006,158.350006,157.318542,7774073
2022-04-21,159.399994,163.850006,159.300003,162.199997,161.143448,7091071
2022-04-22,160.000000,164.199997,158.050003,159.199997,158.162994,7015708
2022-04-25,157.250000,157.250000,151.600006,152.850006,151.854370,8599626
2022-04-26,154.000000,163.050003,154.000000,162.000000,160.944763,11973310
2022-04-27,160.300003,161.300003,154.050003,156.250000,155.232208,8533485
2022-04-28,157.699997,158.399994,153.000000,156.899994,155.877975,8520923
2022-04-29,158.300003,160.899994,153.000000,153.600006,152.599487,8648694
2022-05-02,151.550003,153.649994,149.300003,151.300003,150.314453,6857003
2022-05-04,152.649994,157.699997,145.699997,146.649994,145.694733,11816559
2022-05-05,148.550003,153.000000,148.100006,149.750000,148.774551,9395832
2022-05-06,145.250000,147.600006,142.250000,146.600006,145.645081,9032953
2022-05-09,145.000000,147.199997,140.350006,143.050003,142.118195,10623447
2022-05-10,143.899994,147.100006,138.750000,139.850006,138.939041,7994901
2022-05-11,141.149994,141.149994,109.349998,111.150002,110.425987,77550101
2022-05-12,109.000000,122.250000,105.699997,118.650002,117.877136,61421648
2022-05-13,121.000000,125.500000,116.000000,117.750000,116.982994,20822870
2022-05-16,119.500000,120.699997,114.650002,118.849998,118.075829,12362922
2022-05-17,120.000000,120.900002,117.099998,120.050003,119.268021,9820348
2022-05-18,121.000000,123.949997,120.500000,122.099998,121.304657,8159981
2022-05-19,116.949997,118.699997,114.800003,116.300003,115.542442,7010917
2022-05-20,119.000000,123.050003,117.349998,120.349998,119.566055,7102665
2022-05-23,118.000000,120.099998,116.099998,117.000000,116.237885,9707617
2022-05-24,118.000000,118.750000,112.599998,114.050003,113.307098,7702467
2022-05-25,114.500000,115.150002,109.000000,110.400002,109.680878,7881832
2022-05-26,111.000000,118.050003,106.300003,116.750000,115.989510,21155281
2022-05-27,118.300003,119.199997,115.050003,117.300003,116.535927,10029696
2022-05-30,118.449997,121.900002,117.750000,120.550003,119.764763,7957530
2022-05-31,120.000000,122.199997,117.000000,118.000000,117.231369,8009681
2022-06-01,117.599998,118.800003,115.300003,115.650002,114.896675,9176089
2022-06-02,115.900002,118.000000,114.650002,117.449997,116.684944,7497287
2022-06-03,118.750000,129.149994,118.500000,122.599998,121.801399,49448707
2022-06-06,122.400002,122.800003,112.750000,116.099998,115.343742,24214049
2022-06-07,114.349998,120.599998,114.349998,117.699997,116.933319,16844813
2022-06-08,118.300003,120.750000,116.150002,119.849998,119.069313,13995137
2022-06-09,119.000000,119.250000,115.449997,117.199997,116.436577,11241448
2022-06-10,116.000000,116.000000,111.550003,112.250000,111.518822,19546697
2022-06-13,109.050003,109.199997,102.800003,105.150002,104.465073,18596030
2022-06-14,102.000000,106.750000,90.750000,101.750000,101.087219,73818301
2022-06-15,102.599998,104.500000,98.750000,101.349998,100.689819,21897232
2022-06-16,103.050003,104.800003,95.800003,97.349998,96.715874,17717131
2022-06-17,96.750000,98.400002,94.000000,96.300003,95.672722,15914924
2022-06-20,97.000000,98.300003,92.300003,93.900002,93.288353,11795473
2022-06-21,95.000000,102.949997,94.099998,102.050003,101.385269,17158440
2022-06-22,99.500000,101.000000,97.199997,98.900002,98.255783,11405847
2022-06-23,99.099998,101.199997,97.699997,99.500000,98.851875,9350489
2022-06-24,100.349998,103.449997,99.699997,100.949997,100.292427,10920207
2022-06-27,102.500000,104.849998,101.650002,104.400002,103.719955,10149510
2022-06-28,103.000000,104.150002,100.199997,102.250000,101.583961,15151276
2022-06-29,100.900002,101.699997,96.849998,97.750000,97.113274,20102305
2022-06-30,97.750000,98.849998,93.550003,94.750000,94.132813,19991844
2022-07-01,94.500000,96.400002,93.099998,95.900002,95.275322,12436219
2022-07-04,95.300003,99.500000,93.699997,94.599998,93.983788,15258895
2022-07-05,95.150002,97.300003,90.300003,91.849998,91.251701,16569455
2022-07-06,92.000000,93.900002,89.000000,93.349998,92.741936,24493931
2022-07-07,94.500000,97.500000,94.050003,96.550003,95.921089,17336471
2022-07-08,98.000000,98.400002,93.500000,94.199997,93.586395,14876763
2022-07-11,93.699997,98.199997,93.699997,97.650002,97.013924,14909192
2022-07-12,96.500000,96.849998,94.000000,94.849998,94.232162,13521935
2022-07-13,95.349998,96.900002,94.250000,95.750000,95.126297,10299916
2022-07-14,96.000000,96.199997,92.599998,92.949997,92.344536,10577419
2022-07-15,93.400002,93.900002,90.099998,92.000000,91.400726,12955578
2022-07-18,93.599998,97.000000,92.949997,95.699997,95.076622,15305275
2022-07-19,95.000000,99.199997,94.500000,98.300003,97.659691,13704657
2022-07-20,99.400002,102.750000,98.050003,100.250000,99.596985,18678111
2022-07-21,100.000000,102.349998,99.250000,101.400002,100.739502,13390247
2022-07-22,101.949997,103.250000,99.400002,100.449997,99.795685,15354546
2022-07-25,100.000000,101.500000,98.250000,101.099998,100.441452,9301259
2022-07-26,101.099998,101.599998,99.099998,100.150002,99.497643,7355892
2022-07-27,100.199997,103.900002,98.599998,102.750000,102.080704,10884453
2022-07-28,103.349998,117.099998,102.150002,114.750000,114.002541,42397331
2022-07-29,116.500000,116.599998,108.550003,110.050003,109.333153,26996166
2022-08-01,111.099998,119.599998,109.500000,117.349998,116.585602,28529568
2022-08-02,116.000000,122.900002,115.199997,120.500000,119.715080,24664655
2022-08-03,120.000000,121.199997,117.050003,120.050003,119.268021,15120308
2022-08-04,120.550003,122.699997,117.599998,121.099998,120.311172,14327730
2022-08-05,121.650002,126.400002,120.800003,123.699997,122.894234,19127477
2022-08-08,124.050003,125.750000,122.500000,124.849998,124.036743,8785348
2022-08-10,125.250000,129.100006,121.199997,122.650002,121.851082,23426763
2022-08-11,123.000000,125.750000,121.650002,124.199997,123.390976,12509692
2022-08-12,124.650002,125.650002,123.250000,124.750000,123.937401,7035992
2022-08-16,124.599998,129.350006,122.099998,128.649994,127.811989,15818190
2022-08-17,128.449997,133.600006,128.100006,131.350006,130.494415,15467082
2022-08-18,132.000000,135.500000,131.250000,133.100006,132.233017,14103334
2022-08-19,133.800003,134.500000,129.000000,129.800003,128.954514,12554919
2022-08-22,129.800003,129.800003,126.599998,127.199997,126.371437,10181229
2022-08-23,127.000000,129.699997,122.000000,128.899994,128.060364,11108023
2022-08-24,128.600006,135.000000,128.050003,134.149994,133.276169,16322748
2022-08-25,134.100006,141.800003,134.100006,136.649994,135.759872,23087243
2022-08-26,138.000000,139.750000,134.350006,136.850006,135.958588,13815476
2022-08-29,129.199997,135.449997,127.900002,134.550003,133.673569,13431457
2022-08-30,135.899994,138.899994,134.149994,136.699997,135.809555,12033432
2022-09-01,134.600006,138.850006,133.449997,134.199997,133.325836,9334636
2022-09-02,135.199997,136.500000,132.500000,133.250000,132.382034,8137056
2022-09-05,134.000000,137.100006,133.750000,134.899994,134.021271,7787184
2022-09-06,135.600006,136.699997,132.500000,136.000000,135.114120,9261789
2022-09-07,135.399994,138.850006,134.550003,135.899994,135.014771,6716956
2022-09-08,137.000000,138.949997,135.300003,135.750000,134.865753,7276093
2022-09-09,136.449997,143.699997,135.800003,139.449997,138.541641,26141152
2022-09-12,140.000000,140.600006,133.600006,134.649994,133.772903,17030224
2022-09-13,135.949997,136.449997,133.500000,135.750000,134.865753,8894566
2022-09-14,132.000000,139.800003,131.149994,138.100006,137.200439,12393606
2022-09-15,140.000000,142.250000,135.600006,136.699997,135.809555,10329385
2022-09-16,136.000000,136.350006,125.300003,127.250000,126.421112,16778610
